,predict
1199,0.0660193613651564
1200,0.0395453091125032
1201,0.0630591528004047
1202,0.04656100698209875
1203,0.08005098621082318
1204,0.09352920468315434
1205,0.09699577516902369
1206,0.1304508100817005
1207,0.12389442183445465
1208,0.14732672284055587
1209,0.13074782551327369
1210,0.12415784226587795
1211,0.11755688551163801
1212,0.12094506766382407
1213,0.13432250113570543
1214,0.1676892983405518
1215,0.12104557169163299
1216,0.1243914336022186
1217,0.12772699648557845
1218,0.12105237275498199
1219,0.12436767482369926
1220,0.1276730151049995
1221,0.10096848590133928
1222,0.08425407520581035
1223,0.08752961618426441
1224,0.09079473542184507
1225,0.29404891742501227
1226,0.14729162099355098
1227,0.16052230492724612
1228,0.20374042802588183
1229,0.056945449089243316
1230,0.00013682691711505712
1231,0.033314020309281545
1232,0.036476488065527946
1233,0.01962368898563871
1234,0.012755081869398582
1235,0.05587012551659237
1236,0.03896827872700426
1237,0.12204900030041971
1238,0.09511174903662284
1239,0.1281559837353986
1240,0.10118116319653148
1241,0.07418674621980653
1242,0.06717219160500831
1243,0.030136958151921328
1244,0.053080504660330485
1245,0.04600228993002034
1246,0.028901772760775907
1247,0.05177841195238128
1248,0.06463166630462203
1249,0.067460994617282
1250,0.06026585569014628
1251,0.05304570832299968
1252,0.055800011315626924
1253,0.028528223467812308
1254,0.031229803579340687
1255,-0.0060957895500031445
1256,0.016550902879565815
1257,-0.0008306603321684147
1258,-0.018241020385420526
1259,0.07431928151959402
1260,0.13684970418265957
1261,0.08934970640356141
1262,0.10181874698208371
1263,0.06425628471801142
1264,0.08666177841112924
1265,0.06903468686122188
1266,0.081374468868074
1267,0.07368058323147025
1268,0.06595248875119547
1269,0.06818964422703411
1270,0.030391508458771282
1271,0.03255754024619131
1272,0.004687198389078995
1273,-0.0032200583127809795
1274,-0.011164771059603756
1275,-0.009147481051604761
1276,-0.007168729488999354
1277,-0.005229057572002677
1278,-0.023329006500830154
1279,-0.0814691174756972
1280,-0.08964993169681869
1281,-0.0778719903644103
1282,-0.07613583467868736
1283,-0.06444200583986484
1284,-0.042791045048158324
1285,-0.08118349350378302
1286,-0.15961989240695418
1287,-0.18810078295788726
1288,-0.21662670635679726
1289,-0.1651982038039
1290,-0.09381581649941022
1291,-0.15248008564354337
1292,-0.1411915524365151
1293,-0.12995075807854017
1294,-0.09875824376983443
1295,-0.07761455071061274
1296,-0.09652022010109061
1297,-0.1254757931414831
1298,-0.12448181103200591
1299,-0.11353881497287413
1300,-0.10264734616430307
1301,-0.17180794580650807
1302,-0.10102115509970436
1303,-0.10028751524410703
1304,-0.1096075674399318
1305,-0.08898185288739378
1306,-0.11841093218410427
1307,-0.137895334372713
1308,-0.12743519087872546
1309,-0.157030602237658
1310,-0.14668168854866542
1311,-0.1963885699109022
1312,-0.16615136642352327
1313,-0.1559701981856836
1314,-0.1258451852965381
1315,-0.1357764478552414
1316,-0.14576410596094852
1317,-0.15580827971281394
1318,-0.14590908920999285
1319,-0.14606665455163986
1320,-0.12628109583690977
1321,-0.12655253316495746
1322,-0.14688108663493815
1323,-0.15726687634600603
1324,-0.09771002239731622
1325,0.0017893551119764761
1326,-0.008768863917282987
1327,0.0006152004157509716
1328,0.019941428011923362
1329,0.029209698772079268
1330,0.028419892597063873
1331,0.017571889387722556
1332,0.016665569044900103
1333,0.015700811469441994
1334,0.014677496562193498
1335,0.04359550422399938
1336,0.052454714355705145
1337,0.041255006858156085
1338,0.029996261632197055
1339,0.028678358578673083
1340,0.017301177598429834
1341,0.015864598592312235
1342,0.01436850146116539
1343,0.0028127661058346687
1344,0.011197272427165034
1345,0.14952190032600182
1346,0.1377865297031902
1347,0.12599104045957513
1348,0.13413531249600205
1349,0.09221922571331614
1350,0.09024266001236225
1351,0.08820549529398586
1352,0.076107611459032
1353,0.06394888840834603
1354,0.05172920604277273
1355,0.04944844426315784
1356,0.07710648297034589
1357,0.08470320206518267
1358,0.07223848144851291
1359,0.07971220102118198
1360,0.10712424068403528
1361,0.11447448033791735
1362,0.12176279988367389
1363,0.09898907922214992
1364,0.08615319825419074
1365,0.06325516338805137
1366,0.06029550729156535
1367,0.18727497005972926
1368,0.17419431201747732
1369,0.15105429348974397
1370,0.1778556748014637
1371,0.1645992162775709
1372,0.1512856782430002
1373,0.1479158210226859
1374,0.12449040494156244
1375,0.13101019032456424
1376,0.12747593749662584
1377,0.11388840678268142
1378,0.16024835850766572
1379,0.13655655299651315
1380,0.12281375057415811
1381,0.11902071156553484
1382,0.11517819629557785
1383,0.12128712157711602
1384,0.11734903017455461
1385,0.10336562134019317
1386,0.09933859432633105
1387,0.07526964838526806
1388,0.10116048276930395
1389,0.08701279673073775
1390,0.06282828952186931
1391,0.03860866039499822
1392,0.03435560860242404
1393,0.01007083339644621
1394,-0.01424396597063557
1395,-0.01858709024652172
1396,-0.042956840178912686
1397,-0.04735151651550926
1398,-0.07176942000401132
1399,-0.07620885139211969
1400,-0.0706681114275346
1401,-0.07514550085795663
1402,-0.07963932043108612
1403,-0.1041478708946238
1404,-0.10866945299626979
1405,-0.10320236748372424
1406,-0.10774491510468831
1407,-0.11229539660686189
1408,-0.11685211273794577
1409,-0.09141336424564014
1410,-0.07597745187764537
1411,-0.0005426763816622215
1412,-0.015107469425967579
1413,-0.03967078636114513
1414,-0.06423171345835488
1415,-0.058789336988757435
1416,-0.08334274322351287
1417,-0.07789101843378127
1418,-0.09243324889072302
1419,-0.10696852086549852
1420,-0.08149592062926775
1421,-0.07601453445319112
1422,-0.10052344860842888
1423,-0.10502174936614106
1424,-0.09950852299748819
1425,-0.10398285577363042
1426,-0.10844383396572799
1427,-0.13289054384494103
1428,-0.14732207168242972
1429,-0.13173750374935472
1430,-0.13613592631687577
1431,-0.10051642565615376
1432,-0.05487808803834815
1433,-0.04921999973461977
1434,0.006458758244405172
1435,-0.007840874069764192
1436,-0.02211792586108413
1437,-0.006371300972739691
1438,-0.030599767849968817
1439,-0.014801968521958697
1440,-0.0389763836973292
1441,-0.04312145025830999
1442,-0.06723560302847031
1443,-0.07131727683138062
1444,-0.015364906490611396
1445,-0.08937692682973197
1446,-0.0833517726723133
1447,-0.0872878788419249
1448,-0.0911836801621374
1449,-0.015037611456520439
1450,0.011151892451355616
1451,-0.012613603262079498
1452,-0.05633253342039557
1453,-0.05000333284716302
1454,-0.023624436365951684
1455,-0.04719427880033206
1456,-0.1407112949738739
1457,-0.1441739197101476
1458,-0.13758058783272298
1459,-0.17092973416517065
1460,-0.13421979353106028
1461,-0.09744920075396218
1462,-0.09061639065744637
1463,-0.07371979806508328
1464,0.0032421421995574295
1465,-0.019729004687094598
1466,-0.07263167354860967
1467,-0.06546429920855756
1468,-0.06822531649050878
1469,-0.09091316021803303
1470,-0.11352626521470072
1471,-0.136063066304082
1472,-0.1185219983097468
1473,-0.1309014960552653
1474,-0.11319999436420775
1475,-0.10541592806014383
1476,-0.10754773196664452
1477,-0.07959384090727917
1478,-0.061552689705618224
1479,-0.06342271318523163
1480,-0.0652023461696899
1481,-0.0668900234825629
1482,-0.0584841799474205
1483,-0.039983250387833014
1484,-0.021385669627370762
1485,-0.032689872489603866
1486,-0.02389429379810204
1487,-0.044997368376435753
1488,-0.015997531048175362
1489,-0.02689321663689015
1490,-0.027682859966151163
1491,-0.028364895859528172
1492,-0.00893775914059125
1493,-0.009399884632910305
1494,0.00025029283994404405
1495,-0.009985661545597657
1496,0.0698938173868936
1497,0.10989029481384827
1498,0.10000533591169636
1499,0.11024050585686707
1500,0.11059736982579083
1501,0.1510774929948978
1502,0.1616824405406172
1503,0.18241345824570165
1504,0.16327051431819406
1505,0.2742529576862742
1506,0.19535893773338064
1507,0.1865863039567658
1508,0.13793290585368279
1509,0.16939659292138476
1510,0.1509752146571246
1511,0.17266662055815474
1512,0.1444686601217282
1513,0.13637918284509853
1514,0.13839603822551783
1515,0.1405170757602393
1516,0.12274014494651575
1517,0.04506309528160035
1518,0.03748377626274568
1519,0.02000003738720446
1520,-0.027390271847769654
1521,-0.0446893019449246
1522,-0.05189920340700693
1523,-0.04902212673676387
1524,-0.07606022243694266
1525,0.026984358989709523
1526,0.04010946704044571
1527,0.03331295121251876
1528,-0.043407338996818146
1529,-0.05005355409031276
1530,-0.08662784457071143
1531,-0.09313236094076188
1532,-0.08956925370321084
1533,-0.09594067336080564
1534,-0.09224877041629315
1535,-0.08849569537242069
1536,-0.09468359873193527
1537,-0.11081463099758404
1538,-0.086890942672114
1539,-0.14291468425827247
1540,-0.13888800625880643
1541,-0.11481305917646273
1542,-0.07069199351398886
1543,-0.07652695977413193
1544,-0.0523201084596388
1545,-0.04807359007325657
1546,-0.04378955511773269
1547,-0.0594701540958138
1548,-0.06511753751024729
1549,-0.05073385586378015
1550,-0.046321259659159675
1551,-0.05188189939913279
1552,-0.09741794518781371
1553,-0.09293166192648877
1554,-0.08842542982515528
1555,-0.07390176604762783
1556,-0.0793632333660817
1557,-0.07481245642402085
1558,-0.08025207533278172
1559,-0.07568469913863896
1560,-0.07111281262762248
1561,-0.05653886952070025
1562,-0.07196532353884111
1563,0.01260537159698677
1564,0.01717076216581509
1565,-0.03827160555332454
1566,-0.01372418528140057
1567,-0.02918943073938124
1568,-0.03466979564823519
1569,-0.050167733728930186
1570,-0.08568569870243525
1571,-0.061226144289718454
1572,-0.0867915242117483
1573,-0.08238429218949284
1574,-0.08800690194392069
1575,-0.08366180719600008
1576,-0.09935146166669959
1577,-0.10507831907698753
1578,-0.05084483314783195
1579,-0.02665345760020149
1580,-0.03250664615506471
1581,-0.03840685253338949
1582,-0.014356530456144656
1583,-0.02035813364429817
1584,-0.036414115818818704
1585,-0.022526930700674463
1586,0.041300967989166104
1587,0.025067163566357076
1588,0.018769387493041745
1589,0.022405408267985927
1590,-0.004027005610044654
1591,-0.020530085642284368
1592,0.0028939366700327374
1593,-0.013757170174327815
1594,0.029514362323399712
1595,0.02270630266198148
1596,0.03581641934018259
1597,0.028842480856769215
1598,0.0317822557105068
1599,0.03463351240016138
1600,0.037394019424498603
1601,0.0200615452822841
1602,0.022633858472283663
1603,0.03510872749326305
1604,0.04748392084398806
1605,0.05975753598561448
1606,0.08192898622885919
1607,0.08399801384682909
1608,0.08596436111263117
1609,0.08782777029937225
1610,0.05958838520066248
1611,0.06124822522878076
1612,0.07281078946313357
1613,0.08427984651978399
1614,0.105659165014795
1615,0.10695251356422969
1616,0.08816366078415089
1617,0.04929637529062181
1618,0.040354425699705154
1619,0.02134158062746419
1620,0.012261608689961706
1621,-0.016881721496739277
1622,0.003915358683424214
1623,0.004656617846515193
1624,-0.004654175391403226
1625,-0.014013252414268318
1626,-0.03341684460601682
1627,0.027138816649414005
1628,-0.00234250003191272
1629,-0.01185702603393407
1630,-0.021400992740586877
1631,-0.05097063153580847
1632,-0.05056217380353553
1633,-0.04017185092770534
1634,-0.059795894292254737
1635,-0.04943053528112093
1636,-0.059072005278240636
1637,-0.05871653566755114
1638,-0.028360357832989375
1639,-0.04799970315849225
1640,-0.057630803027996946
1641,-0.05724996000450677
1642,-0.07685376655626491
1643,-0.0964389064221314
1644,-0.0960020461227846
1645,-0.10553982309754387
1646,-0.11504905736444838
1647,-0.11452661952366462
1648,-0.12396938017535847
1649,-0.10337420991969601
1650,-0.11273797935684333
1651,-0.12205755908696653
1652,-0.13132981971023172
1653,-0.1105516318268049
1654,-0.08971986603685236
1655,-0.058831392940540184
1656,-0.03788308313803426
1657,-0.026871807229500916
1658,-0.02579443581510607
1659,0.00535216050498416
1660,0.046571111130603554
1661,0.047865545461586195
1662,0.019238592897765916
1663,0.04069338283897647
1664,0.08223304468505205
1665,0.08386070783582628
1666,0.08557950169113326
1667,0.07739255565080677
1668,0.03930299911468091
1669,0.02131396148258935
1670,0.05342857215436611
1671,0.045649960529845074
1672,0.057981256008860144
1673,0.0704255879912454
1674,0.07298590842197714
1675,0.07566445942660291
1676,0.0584633056758129
1677,0.06138451184029717
1678,0.07443014259074573
1679,0.07760184244687943
1680,0.08089957532454087
1681,0.08432230143355277
1682,0.09786664676353443
1683,0.08152865374905413
1684,0.05530436482468043
1685,0.03918982242498184
1686,0.043181068984526644
1687,0.04727414693788337
1688,0.051465098719620433
1689,0.0657499667643063
1690,0.04012479350650938
1691,0.024585621380798117
1692,0.03912849282174102
1693,0.04374945026390642
1694,0.01844453614186284
1695,-0.006790207109821311
1696,-0.011958737056577518
1697,-0.02706501126383746
1698,-0.012112987297032626
1699,-0.007106622721594555
1700,-0.0020498751029548873
1701,0.0030532979934549537
1702,-0.011801060997796736
1703,-0.05661690964214143
1704,-0.04139820550501066
1705,-0.046148906151836075
1706,-0.04087296914804921
1707,-0.07557435205908158
1708,-0.08025701245036476
1709,-0.06492490788733019
1710,-0.09958199593540965
1711,-0.1142322341600347
1712,-0.10887958012663668
1713,-0.12352799140064719
1714,-0.07818142554749788
1715,-0.06284384013262037
1716,-0.03751919272144616
1717,-0.0022114408794066884
1718,-0.016924528501028935
1719,0.028337711585560994
1720,0.013571717717714961
1721,0.028774112469358154
1722,-0.016058407477982525
1723,-0.030928976866162278
1724,-0.055840688292882135
1725,0.029203365644157195
1726,-0.02579990765274555
1727,-0.0008536007812906254
1728,0.0240391936608208
1729,-0.0011245655860945558
1730,0.013652285570351558
1731,0.01836696256056511
1732,0.03301668081495175
1733,0.027598655763917374
1734,0.042110102837867716
1735,0.05654823746720855
1736,0.05091027508234598
1737,0.025193431113685646
1738,-0.030605079008366592
1739,-0.01648803985340505
1740,-0.022458235991023562
1741,-0.008518451990816661
1742,-0.02467147242237827
1743,-0.01092008185530266
1744,0.0027329351408161007
1745,-0.013715206003616365
1746,0.009732710141805906
1747,-0.0569261009925113
1748,-0.033694423976161986
1749,-0.0005750433787407583
1750,0.022429256230158817
1751,0.045315690280941956
1752,-0.01191817661529776
1753,-0.009273322819111918
1754,0.013250339411095602
1755,0.04565486091866758
1756,0.05794276824598199
1757,0.04011658793541664
1758,0.062178846529349574
1759,0.04413207057015836
1760,0.03597878660022072
1761,0.02772152116191512
1762,0.019362800797618818
1763,-0.009094847950289836
1764,-0.01764889853943366
1765,-0.026296824427434196
1766,-0.04503609907191375
1767,-0.04386419593049462
1768,-0.05277858846079886
1769,-0.06177675012044859
1770,-0.010856154367066134
1771,-0.020014274658273212
1772,-0.039248584451692436
1773,-0.018556557204945756
1774,0.012064333624344642
1775,-0.0073833854214433725
1776,-0.0068971877999317865
1777,-0.0064745469687431945
1778,-0.026112936385499275
1779,-0.02580982950782229
1780,-0.015562699793334578
1781,-0.005369018963697486
1782,-0.025226251796729438
1783,0.0048681386657113135
1784,0.01491668938176724
1785,-0.015078062690419891
1786,-0.005113640921973001
1787,-0.005187810001076182
1788,-0.005298447256095101
1789,0.00455631713748747
1790,0.01437805986856075
1791,0.03416801680011455
1792,0.013927218357355636
1793,0.02365661253979784
1794,0.013357134635228557
1795,0.03302971993143472
1796,0.03267530371620392
1797,0.022294821277322796
1798,0.03188920790257893
1799,0.03145939887975929
1800,0.02100632949665132
1801,0.010530935041041828
1802,0.050034150800718186
1803,0.04951691206346756
1804,0.03898015411707717
1805,0.038424812249334195
1806,0.03785182174802576
1807,0.027262117900938965
1808,0.05665663599586104
1809,0.03603631132057933
1810,-0.014597920837119222
1811,0.004754874810552562
1812,-0.005904366448617943
1813,-0.006574709326843703
1814,0.012744781463662591
1815,0.022055041210687965
1816,0.021357005202019608
1817,0.01065160872544485
1818,-0.010060212931249285
1819,-0.0007775244802755987
1820,-0.001499390633846881
1821,-0.012224876104176025
1822,-0.03295304560347567
1823,-0.053682963843958875
1824,-0.02441369553783826
1825,-0.02514430539732662
1826,-0.03587385813463695
1827,-0.06660141846198231
1828,-0.03732605109157494
1829,-0.04804682073562794
1830,-0.04876279210635426
1831,-0.029473029915966592
1832,-0.0501765988766778
1833,-0.0308725637007006
1834,-0.011559989100247942
1835,0.007762060212467337
1836,-0.0129054804747675
1837,-0.02356167587416516
1838,-0.03420559069793863
1839,-0.024836289658300786
1840,-0.015452837467464425
1841,-0.03605429883764236
1842,-0.05663973848104731
1843,-0.04720822110989198
1844,-0.04775881143638949
1845,-0.04829057417275273
1846,-0.028802664466551137
1847,-0.009294677890310854
1848,-0.00976663412672546
1849,-0.00021873006869160827
1850,-0.0006512886811940732
1851,-0.0010647335882218445
1852,-0.0014595588551374328
1853,-0.0018362721386595005
1854,0.007804507729782084
1855,-0.012538282780084897
1856,-0.0028658183732440112
1857,-0.013179273754678367
1858,-0.013479823629371224
1859,-0.003768642702305869
1860,-0.0040469056784653845
1861,-0.014315787262833501
1862,-0.014576462160392933
1863,-0.014830105076127309
1864,-0.005077890715019573
1865,-0.015320993782053371
1866,-0.005560588982211734
1867,0.014202148979522017
1868,0.0039660453981647525
1869,0.003729925568733028
1870,0.0034926147862436863
1871,0.02325293834571343
1872,0.04300972154215921
1873,0.052761789670597525
1874,0.06250796802604497
1875,0.07224708190351857
1876,0.04197795659803494
1877,0.04169941740461092
1878,0.051410289618263105
1879,0.05110939853400853
1880,0.05079556944686359
1881,0.030467627651845103
1882,0.04012439844396998
1883,0.03976470711825475
1884,0.039387378969716225
1885,0.028991239293371246
1886,0.008575113384236471
1887,-0.02186217346267144
1888,-0.012321795952335679
1889,-0.022804928789739443
1890,-0.02331274667986588
1891,-0.05384642432769862
1892,-0.07440713643822061
1893,-0.06499605771641537
1894,-0.06561436286726563
1895,-0.06626322659575523
1896,-0.06694382360686746
1897,-0.08765732860558495
1898,-0.09840491629689174
1899,-0.08918776138577034
1900,-0.08000703857720459
1901,-0.08086391557875072
1902,-0.08175953210825937
1903,-0.07269502088615398
1904,-0.07367145222314242
1905,-0.08468942223523823
1906,-0.06574852012942548
1907,-0.06684792545289567
1908,-0.07798677147685029
1909,-0.069164191472491
1910,-0.06037931871101923
1911,-0.03163128646363628
1912,-0.04291922800154385
1913,-0.05424227659594319
1914,-0.045599565518035956
1915,-0.036990228039023465
1916,-0.008413397430107467
1917,-0.029868206962489097
1918,-0.021353789907370108
1919,-0.04286927953595182
1920,-0.0044138091194355356
1921,-0.0159865119290232
1922,-0.007586521235915716
1923,-0.009212970311315155
1924,-0.010864992426422554
1925,-0.012541720852439625
1926,-0.014242288860567748
1927,-0.02596582972200831
1928,-0.017711476707962998
1929,-0.009478363089633013
1930,-0.011265622138220133
1931,0.006927612875074485
1932,0.03510220867904909
1933,0.01325903200250221
1934,0.02139894957423269
1935,0.039522828123038714
1936,0.03763153437771889
1937,0.015725935067071956
1938,0.013806896919896089
1939,0.011875286664990242
1940,0.01993197103115238
1941,0.007977816747181649
1942,0.01601369054187604
1943,0.054040459144034256
1944,0.03205898928245504
1945,0.030070147685936688
1946,0.03807480108327782
1947,0.02607381620327681
1948,0.014068059774732314
1949,0.012058398526443151
1950,0.010045699187207172
1951,0.018030828485823436
1952,-0.003985346848909638
1953,0.023998039911806213
1954,0.061981855496769725
1955,0.05996696663477953
1956,0.04795424005463403
1957,0.045944542485131606
1958,0.04393878625590111
1959,0.03193797613090236
1960,0.029942732099822934
1961,0.017953288346262794
1962,0.03596979168888484
1963,0.02399252909061359
1964,0.04202182601056205
1965,0.040058007907842766
1966,0.038101400241569175
1967,0.03615232847085394
1968,0.034211118054810044
1969,0.0422780944525506
1970,0.04035358312318838
1971,0.05843790952583649
1972,0.04653139911960791
1973,0.004634377363615418
1974,0.0027471697169720102
1975,-0.009129898361209213
1976,-0.0009965014118154744
1977,0.017147686024266435
1978,0.025302989406149175
1979,0.023469734192945964
1980,0.02164824584376957
1981,0.00983882915382563
1982,-0.0019582937373096854
1983,0.0062570786460321055
1984,0.024485147779520045
1985,0.0227261151388225
1986,0.02098018219960851
1987,0.009247550437546556
1988,0.007528404063756775
1989,0.005822858231163583
1990,-0.005868989171856947
1991,-0.007547040256929077
1992,-0.019211197135676844
1993,-0.020861361919724403
1994,-0.012497436720695792
1995,-0.004119323650215159
1996,-0.01572692481990688
1997,-0.017320142341394545
1998,0.011101121673697137
1999,-0.00046303488625565326
2000,-0.022012514132876953
2001,-0.013547218177791023
2002,-0.025067049132622015
2003,-0.01657190910899397
2004,-0.008061700218531032
2005,-0.029536324572857358
2006,-0.020995684283596987
2007,-0.012439681462374175
2008,-0.03386821822081297
2009,-0.035281221094172296
2010,-0.016678771841240447
2011,-0.028061206760398354
2012,-0.0194289196790165
2013,-0.0007823044244654916
2014,0.0178782451758844
2015,0.036552335294662563
2016,0.03523957210449863
2017,0.0339395617780221
2018,0.022651910487862595
2019,0.011376224406649281
2020,0.010112071996784842
2021,-0.021141129120237807
2022,-0.02238399903315292
2023,-0.02361715783069441
2024,-0.024841225601596857
2025,-0.03605682243459407
2026,-0.027264568418420405
2027,-0.028465083641810114
2028,-0.03965904260124786
2029,-0.030847337424220862
2030,-0.022030914645966976
2031,-0.023210720801724167
2032,-0.03438770242673018
2033,-0.03556280605622265
2034,0.0032630217745602402
2035,0.012088834530380843
2036,0.010913685676001317
2037,-0.00026337132381619444
2038,-0.011443283004309558
2039,-0.022626995900716623
2040,-0.013815492160060873
2041,-0.02500967111676647
2042,-0.016209566678075195
2043,-0.0174149874914871
2044,-0.018625742204502006
2045,-0.019841639464619733
2046,-0.001062487919340438
2047,0.017711903783836178
2048,0.01648172699741017
2049,0.02524717307388183
2050,0.024008433365750897
2051,0.03276569922551767
2052,0.03151916200568253
2053,0.030269013058744992
2054,0.049015443737205566
2055,0.057758645393564234
2056,0.04649880938032114
2057,0.04523612704997637
2058,0.05397078975503011
2059,0.06270298884798231
2060,0.07143291568133311
2061,0.05016076160758265
2062,0.008886717979231157
2063,-0.0223890238512216
2064,-0.03366627253127512
2065,-0.03494483670842956
2066,-0.006224525030184738
2067,-0.007505146144040589
2068,0.0012134913025030614
2069,0.019931578661946295
2070,-0.011350692713210944
2071,0.007366735021513443
2072,0.016083290266925024
2073,0.02479786905652437
2074,0.03350920316070538
2075,0.002216007136986803
2076,0.010916995542886845
2077,-0.0003891311927739227
2078,0.008296270844034517
2079,-0.003028168561355321
2080,-0.02436381962361185
2081,-0.025712052557402568
2082,-0.0370742375773952
2083,-0.0484517448982576
2084,-0.03984594473465769
2085,-0.021258207301263127
2086,-0.06268990281274193
2087,-0.05414240148376165
2088,-0.045617050030269
2089,-0.03711510117332502
2090,-0.048637784135270146
2091,-0.030186328138444213
2092,-0.03176196240518722
2093,-0.0233659161578392
2094,-0.024999418618740082
2095,-0.01666369901023028
2096,-0.008359986554649312
2097,-0.020089510474337754
2098,-0.001853499991635088
2099,0.006346815671118222
2100,0.004510207291582413
2101,-0.017364554352582717
2102,0.0007213015162829128
2103,-0.01123345432416073
2104,-0.013230051096253748
2105,-0.015269718022336232
2106,-0.007353684324748033
2107,0.0505168207741708
2108,0.03834056805208008
2109,0.0461163953715798
2110,0.033843505339346824
2111,0.05152155326426952
2112,0.0591504238551043
2113,0.07673053380281364
2114,0.07426243279391109
2115,0.05174667051491036
2116,0.05918379665232501
2117,0.06657436089266844
2118,0.06391891292245472
2119,0.05121800242819732
2120,0.028472179096409672
2121,-0.0043180073863944846
2122,-0.007152007333701471
2123,-0.01002927105899759
2124,-0.002949248875769417
2125,-0.005911391097503105
2126,0.011084851962314762
2127,0.008040029990197844
2128,-0.015045307327340052
2129,-0.018170610303785417
2130,-0.02133532925262477
2131,-0.004538914487344309
2132,0.0022191836785697416
2133,-0.021060485068369383
2134,-0.0743773710416478
2135,-0.057730924554751956
2136,-0.07112056750903242
2137,-0.044545608157296634
2138,-0.0580053263402161
2139,-0.04149898452188011
2140,-0.035025734587116414
2141,-0.04858444582523902
2142,-0.06217354274379022
2143,-0.0857913489231015
2144,-0.039436187943504925
2145,-0.03310638338533209
2146,-0.03680025882891477
2147,-0.05051613785458495
2148,-0.04425234404267406
2149,-0.028007200973514224
2150,0.0382209677725634
2151,0.024433838615226466
2152,0.030633087974143325
2153,0.01682039226898252
2154,0.02299742791941195
2155,0.009165871345100107
2156,0.015327398965715056
2157,0.041483687200925046
2158,0.03763641247039834
2159,0.03378725119380327
2160,0.009937879790807846
2161,0.046089974681080614
2162,0.02224521228428966
2163,0.028405269020103208
2164,0.024571821308189468
2165,0.020746545568216868
2166,0.0369311182198534
2167,0.04312721568276756
2168,0.029336514376627265
2169,0.02556069072110101
2170,0.02180142113585687
2171,0.0480603820405634
2172,0.034339249854888454
2173,0.0506397009985004
2174,0.036963411891067555
2175,0.0033120589522581123
2176,0.029687318601740176
2177,0.03609086725918237
2178,0.03252438134425245
2179,0.03898953727661919
2180,0.04548787406335747
2181,0.06202035067821349
2182,0.03858761023424234
2183,0.04519003779647418
2184,0.051827961513671805
2185,0.058501709534598656
2186,0.055211610008017775
2187,0.06195799108269229
2188,0.05874118090738545
2189,0.035561507630860134
2190,0.05241929940187995
2191,0.049314884369207446
2192,0.04624859068160614
2193,0.05322064771156826
2194,0.03023088972650223
2195,0.047279052217545525
2196,0.03436487067583571
2197,0.031488080592510403
2198,0.028648417458706943
2199,0.03584561676556325
2200,0.04307941400421644
2201,0.04034954466580454
2202,0.0176557442414646
2203,0.004997748222334397
2204,0.0023752920995514515
2205,-0.0002118886357464489
2206,0.007235941507577837
2207,-0.005281481979338032
2208,0.002235576394643779
2209,0.009786852120660383
2210,0.01737208068984969
2211,0.014990997593348876
2212,0.012643338322296027
2213,0.010328838367828053
2214,0.008047233221082861
2215,0.035798258373198055
2216,0.003581649315310964
2217,0.00139714153855941
2218,-0.0007555294659191691
2219,-0.0028766282069875304
2220,-0.004966419193507932
2221,0.0029748330656573785
2222,-0.00905313593835455
2223,-0.011050590714405506
2224,-0.023017795771358318
2225,-0.03495501561807557
2226,-0.026862514763419276
2227,-0.0387405577162524
2228,-0.05058940898543707
2229,-0.03240933307983551
2230,-0.06420059450831112
2231,-0.055963457779725445
2232,-0.04769818740294107
2233,-0.039405047886820754
2234,-0.04108430374022687
2235,-0.022736219472021646
2236,-0.024361059591067824
2237,-0.03595908860622765
2238,-0.0475305710263636
2239,-0.03907577136033846
2240,-0.04059495411701419
2241,-0.05208838380525349
2242,-0.04355632493391881
2243,-0.05499904201187267
2244,-0.04641679954797728
2245,-0.017809862051095138
2246,-0.00917849403008919
2247,-0.020522959993821588
2248,-0.021843524451154117
2249,-0.043140451910950506
2250,-0.02441400688207207
2251,-0.02566445387338201
2252,-0.03689204898820708
2253,-0.03809701470773408
2254,-0.03927956510761499
2255,-0.0404399142635008
2256,-0.021578276251043027
2257,-0.03269486514589337
2258,-0.08378989502370326
2259,-0.014863579960123996
2260,-0.06591613403080754
2261,-0.05694777131140483
2262,-0.06795870587756758
2263,-0.07894915180494744
2264,-0.08991932316919549
2265,-0.07086943404596391
2266,-0.07179969851090329
2267,-0.07271033063966581
2268,-0.0736015445079028
2269,-0.074473554191266
2270,-0.09532659012922384
2271,-0.0961609482165171
2272,-0.1069769407117035
2273,-0.08777487987334043
2274,-0.058555077959985824
2275,-0.07931784723019764
2276,-0.07006349994253402
2277,-0.08079234835555205
2278,-0.06150470472780989
2279,-0.04220086962904479
2280,-0.052881057914688334
2281,-0.04354531004382056
2282,-0.054193600030767675
2283,-0.04482593135095303
2284,-0.035442452809907654
2285,-0.05604334954569046
2286,-0.03662880669636015
2287,-0.037199009399975336
2288,-0.057754142794594676
2289,-0.06829439201827725
2290,-0.07881994220908162
2291,-0.05933097850506619
2292,-0.07982768604428991
2293,-0.08031024996481195
2294,-0.08077885540469032
2295,-0.0612336875019841
2296,-0.05167493139475188
2297,-0.062102772221052316
2298,-0.09251739511894463
2299,-0.0729189852264871
2300,-0.07330772768173843
2301,-0.06368380762275772
2302,-0.054047410187603395
2303,-0.04439872051433369
2304,-0.054737923741008165
2305,-0.055065205005685014
2306,-0.05538074944642368
2307,-0.05568474220128228
2308,-0.025977368408319768
2309,-0.03625881320559432
