,yhat,yhat_lower,yhat_upper,y
190,0.8383103127780349,0.5235880311595633,1.2438089456581194,0.56
191,0.8416552599216303,0.5134602718032011,1.2409143743715907,0.56
192,0.8445606188972892,0.5067022466801492,1.2761749010926953,0.58
193,0.8408220735350866,0.515499115499434,1.2348496414403471,0.58
194,0.8445131464222548,0.510284186742658,1.2546281796711423,0.59
195,0.852462750466146,0.5356733722058629,1.251839772407907,0.59
196,0.8580864375643169,0.5258172945560842,1.285552721150022,0.6
197,0.8631640400215588,0.5438952418609786,1.2962022433911518,0.59
198,0.8619748214890357,0.5286435442873971,1.2773783591149126,0.59
199,0.8674636347504585,0.5274318410941656,1.2771841797102286,0.62
200,0.8825730100425071,0.5507091914928557,1.3208134821434419,0.65
201,0.8889931845457624,0.5506129458933997,1.305302012075519,0.65
202,0.8945294444175509,0.5663849323892309,1.3056987798307471,0.64
203,0.8936966504754946,0.5670791350069466,1.3112255917804654,0.62
204,0.8990205101808824,0.5726290203388922,1.3471674333799317,0.62
205,0.9124783068927187,0.5665390764343732,1.3554615529255036,0.64
206,0.9175597359067582,0.5676665119269282,1.359754272881792,0.64
207,0.9214825529646957,0.5457086005860374,1.3280720126881191,0.64
208,0.9182100718812096,0.5848820109986164,1.3423939443216062,0.62
209,0.9215752085324798,0.584837996644189,1.3639737468877091,0.64
210,0.9296455315003425,0.5933965952574616,1.33000495971,0.64
211,0.9325455844131092,0.5864573268540243,1.3409405104599674,0.64
212,0.9343051415472046,0.6074970229142016,1.3468318048212171,0.64
213,0.9294009914249968,0.5518343185884895,1.3397450064863476,0.66
214,0.9308290685950757,0.5949401027411174,1.3316938755822951,0.65
215,0.9323395210098735,0.5819584174756174,1.3486628990743275,0.67
216,0.9341292026710035,0.5853662443694871,1.3614143051866456,0.66
217,0.9350580951460665,0.602911323018245,1.3588236670170541,0.66
218,0.9285339641898429,0.5927179029964567,1.3304152543767258,0.68
219,0.9297001120389898,0.5817689816502278,1.315002305903791,0.69
220,0.9375140395650767,0.5963023081375978,1.3451453098034745,0.71
221,0.9401471965885966,0.5784975251690345,1.3344684139541005,0.71
222,0.9421940211260893,0.6077932417702712,1.3549803276458938,0.68
223,0.9387027962921455,0.5980354648760022,1.3504212880783717,0.68
224,0.941397197946128,0.6018631368774938,1.3675253920967267,0.66
225,0.949388963111296,0.609711795333556,1.3648472018024016,0.65
226,0.9539260568746977,0.6309350228598154,1.3796061415780319,0.65
227,0.95785803238208,0.6161055078354611,1.3584182665505447,0.64
228,0.9549783201458006,0.6197114998219002,1.398568978098302,0.63
229,0.9594890063417176,0.623361142209105,1.4194291102492587,0.6
230,0.972995240533022,0.6260992808981938,1.3624989903561278,0.61
231,0.978792312419432,0.6343852470911482,1.4265683254833057,0.6
232,0.9837136741095354,0.6343796699550752,1.3945219933955975,0.61
233,0.9824580995855585,0.6323451373223734,1.409533396531311,0.59
234,0.9874121997474323,0.6356512767372915,1.4116427102676217,0.58
235,0.9949162092805652,0.6348486653704148,1.3886069987646295,0.55
236,0.9998189759703855,0.6427316399507417,1.4493559972162813,0.54
237,1.003550200014443,0.6520243447950393,1.4137178183816084,0.53
238,0.9993116408603313,0.680506380987729,1.384381206321795,0.52
239,1.00239249405739,0.643981267683829,1.415563951265336,0.52
240,0.992676880178732,0.64050818530517,1.4326861567226992,0.52
241,0.994678225538129,0.6409997194889376,1.4171832019573172,0.51
242,0.9953142326563857,0.6677108535344887,1.3856281918553996,0.51
243,0.9887422793394645,0.6584896218753555,1.4048432477635622,0.51
244,0.988580168418399,0.6548388088429389,1.3892845209624913,0.51
245,0.9778652911418049,0.6285453247286572,1.3947357418652757,0.52
246,0.9769241788472853,0.6100706807422245,1.4322469068746209,0.54
247,0.9748419594726405,0.614112523411084,1.3955974107488451,0.55
248,0.9657944603080679,0.6268078869572691,1.4158772046825892,0.54
249,0.963418074134218,0.6334035778085765,1.3662168891439506,0.52
250,0.9511481244448978,0.6127825981229369,1.3414759423950406,0.52
251,0.9494141970345804,0.6399097866110064,1.37337183799665,0.5
252,0.9469268160012814,0.5980852794005369,1.3586117076554598,0.5
253,0.9384820889800134,0.6080141498863298,1.306401589549894,0.47
254,0.9365280260518338,0.5926722531283499,1.3262915695542241,0.49
255,0.9207649157570756,0.5686378044066998,1.3497950308914022,0.47
256,0.9209512586208664,0.5701112823533647,1.2985825355946958,0.49
257,0.9207577673842486,0.5826566189083364,1.311849375273864,0.5
258,0.9144749061896311,0.5619872581933532,1.3274015728790949,0.51
259,0.9153174616648816,0.5770542507445078,1.3373878587556436,0.53
260,0.9119551338064484,0.6024065597409787,1.3253970641655686,0.52
261,0.9153766236131087,0.5840953013355055,1.3248171691633233,0.53
262,0.9183544059295223,0.6013789888076648,1.3462723333252025,0.54
263,0.9161121766147489,0.5633999563251035,1.3047353228149086,0.55
264,0.9198202974402288,0.5861936815111077,1.3213188010466292,0.58
265,0.922169357047387,0.5836125957780698,1.3468879404905283,0.59
266,0.92720386271908,0.5940247415162194,1.3270061994130096,0.59
267,0.9313789735855189,0.5959793472089585,1.3591183793214854,0.58
268,0.9285650074695633,0.5842305969821056,1.3449578705186576,0.59
269,0.9325542452351248,0.5973221877290273,1.3214350120841787,0.61
270,0.9360267147018344,0.6203016613442163,1.3557008067594833,0.59
271,0.9394590122700868,0.6273624836490992,1.3384229552990834,0.6
272,0.9415133693892022,0.5834078737342796,1.333273455076585,0.59
273,0.9363935529561653,0.6124404957581697,1.3507873512053719,0.58
274,0.9375451470395801,0.6318830345229491,1.3263131102919732,0.57
275,0.9326820437876737,0.5886186973181688,1.3644311008903336,0.57
276,0.9324619160933716,0.5952960799821803,1.3373979502168383,0.56
